Mar 30 2019 16:35:49;67.18;67.0;null;60.18;63.73;null;0;63.72
Mar 30 2019 16:37:50;67.1;67.0;null;60.45;64.63;null;0;63.5
Mar 30 2019 16:39:51;67.1;67.0;null;60.76;65.04;null;0;63.39
Mar 30 2019 16:41:52;67.03;67.0;null;61.07;65.89;null;0;63.27
Mar 30 2019 16:43:52;66.99;67.0;null;61.36;65.75;null;0;63.05
Mar 30 2019 16:45:53;66.99;67.0;null;61.59;66.0;null;0;62.94
Mar 30 2019 16:47:52;66.95;67.0;null;61.88;66.73;null;3;62.82
Mar 30 2019 16:49:53;66.9;67.0;null;62.95;66.34;null;3;62.71
Mar 30 2019 16:50:50;66.88;67.0;null;64.04;66.0;null;9;62.6
Mar 30 2019 16:50:53;66.88;67.0;null;64.1;65.99;null;0;62.6
Mar 30 2019 16:50:54;66.88;67.0;null;64.12;66.02;null;6;62.6
Mar 30 2019 16:51:39;66.88;67.0;null;64.94;65.94;null;0;62.6
Mar 30 2019 16:53:40;66.88;67.0;null;65.52;66.44;null;0;62.49
Mar 30 2019 16:53:53;66.88;67.0;null;65.52;66.54;null;6;62.49
Mar 30 2019 16:55:53;66.86;67.0;null;65.28;67.06;null;7;62.49
Mar 30 2019 16:57:00;66.85;67.0;null;65.07;66.91;null;3;62.49
Mar 30 2019 16:58:36;66.85;67.0;null;65.44;66.3;null;9;62.38
Mar 30 2019 17:00:01;66.82;67.0;null;66.72;65.89;null;0;62.38
Mar 30 2019 17:02:02;66.76;67.0;null;67.77;65.76;null;0;62.38
Mar 30 2019 17:04:03;66.76;67.0;null;67.45;66.35;null;0;62.38
Mar 30 2019 17:06:04;66.76;67.0;null;66.96;67.55;null;0;62.26
Mar 30 2019 17:06:40;66.76;67.0;null;66.79;67.79;null;3;62.26
Mar 30 2019 17:08:12;66.76;67.0;null;67.01;67.7;null;9;62.26
Mar 30 2019 17:09:40;66.76;67.0;null;68.25;67.13;null;0;62.15
Mar 30 2019 17:11:41;66.76;67.0;null;69.23;66.36;null;0;62.04
Mar 30 2019 17:13:42;66.76;67.0;null;68.81;65.86;null;0;62.04
Mar 30 2019 17:15:43;66.76;67.0;null;68.21;65.65;null;0;62.04
Mar 30 2019 17:17:43;66.76;67.0;null;67.72;65.61;null;0;61.92
Mar 30 2019 17:19:44;66.76;67.0;null;67.38;65.63;null;0;61.92
Mar 30 2019 17:21:45;66.75;67.0;null;67.11;65.7;null;0;61.81
Mar 30 2019 17:23:46;66.74;67.0;null;66.91;65.81;null;0;61.81
Mar 30 2019 17:25:46;66.71;67.0;null;66.76;66.11;null;0;61.92
Mar 30 2019 17:27:47;66.68;67.0;null;66.65;66.65;null;0;61.92
Mar 30 2019 17:29:48;66.65;67.0;null;66.54;67.42;null;0;62.04
Mar 30 2019 17:30:04;66.65;67.0;null;66.54;67.54;null;3;62.04
Mar 30 2019 17:32:05;66.66;67.0;null;67.32;68.36;null;3;62.15
Mar 30 2019 17:32:23;66.65;67.0;null;67.63;68.47;null;9;62.15
Mar 30 2019 17:33:05;66.65;67.0;null;68.33;68.65;null;0;62.26
Mar 30 2019 17:35:05;66.65;67.0;null;69.46;68.61;null;0;62.26
Mar 30 2019 17:37:06;66.65;67.0;null;69.16;68.13;null;0;62.26
Mar 30 2019 17:39:08;66.65;67.0;null;68.61;67.79;null;0;62.26
Mar 30 2019 17:41:08;66.65;67.0;null;68.19;67.56;null;0;62.26
Mar 30 2019 17:43:09;66.65;67.0;null;67.87;67.39;null;0;62.26
Mar 30 2019 17:45:10;66.64;67.0;null;67.64;67.31;null;0;62.15
Mar 30 2019 17:47:11;66.63;67.0;null;67.43;67.38;null;0;62.15
Mar 30 2019 17:49:11;66.6;67.0;null;67.24;67.61;null;0;62.15
Mar 30 2019 17:51:12;66.58;67.0;null;67.17;67.9;null;0;62.15
Mar 30 2019 17:51:59;66.56;67.0;null;67.1;68.11;null;3;62.15
Mar 30 2019 17:54:00;66.61;67.0;null;67.88;68.97;null;3;62.15
Mar 30 2019 17:54:35;66.59;67.0;null;68.45;69.25;null;9;62.15
Mar 30 2019 17:55:00;66.58;67.0;null;68.85;69.38;null;0;62.15
Mar 30 2019 17:57:00;66.54;67.0;null;70.02;69.22;null;0;62.15
Mar 30 2019 17:59:01;66.54;67.0;null;69.69;69.1;null;0;62.26
Mar 30 2019 18:01:02;66.54;67.0;null;69.13;70.03;null;0;62.26
Mar 30 2019 18:01:14;66.54;67.0;null;69.08;70.08;null;3;62.26
Mar 30 2019 18:03:15;66.54;67.0;null;69.57;70.23;null;3;62.26
Mar 30 2019 18:03:17;66.54;67.0;null;69.6;70.22;null;9;62.26
Mar 30 2019 18:04:15;66.54;67.0;null;70.43;70.02;null;0;62.26
Mar 30 2019 18:06:15;66.54;67.0;null;71.37;69.46;null;0;62.15
Mar 30 2019 18:08:16;66.54;67.0;null;70.85;69.12;null;0;62.15
Mar 30 2019 18:10:17;66.54;67.0;null;70.18;69.06;null;0;62.15
Mar 30 2019 18:12:18;66.54;67.0;null;69.67;69.08;null;0;62.04
Mar 30 2019 18:14:18;66.54;67.0;null;69.24;69.11;null;0;62.04
Mar 30 2019 18:16:19;66.54;67.0;null;68.91;69.17;null;0;61.92
Mar 30 2019 18:18:20;66.54;67.0;null;68.67;69.25;null;0;61.92
Mar 30 2019 18:20:21;66.54;67.0;null;68.45;69.31;null;0;61.81
Mar 30 2019 18:21:19;66.54;67.0;null;68.35;69.35;null;3;61.81
Mar 30 2019 18:23:04;66.54;67.0;null;68.9;69.35;null;9;61.81
Mar 30 2019 18:24:19;66.54;67.0;null;70.07;69.35;null;0;61.81
Mar 30 2019 18:26:20;66.54;67.0;null;71.15;69.43;null;0;61.7
Mar 30 2019 18:28:21;66.54;67.0;null;70.77;69.5;null;0;61.7
Mar 30 2019 18:30:22;66.54;67.0;null;70.16;69.58;null;0;61.59
Mar 30 2019 18:32:22;66.54;67.0;null;69.69;69.65;null;0;61.59
Mar 30 2019 18:34:23;66.54;67.0;null;69.33;69.73;null;0;61.59
Mar 30 2019 18:36:24;66.54;67.0;null;69.02;69.81;null;0;61.59
Mar 30 2019 18:37:48;66.52;67.0;null;68.85;69.86;null;3;61.47
Mar 30 2019 18:39:41;66.53;67.0;null;69.44;69.91;null;9;61.47
Mar 30 2019 18:40:49;66.54;67.0;null;70.45;69.97;null;0;61.47
Mar 30 2019 18:42:50;66.5;67.0;null;71.54;70.08;null;0;61.47
Mar 30 2019 18:44:50;66.51;67.0;null;71.12;70.29;null;0;61.59
Mar 30 2019 18:46:51;66.5;67.0;null;70.48;70.96;null;0;61.7
Mar 30 2019 18:47:56;66.49;67.0;null;70.17;71.18;null;3;61.7
Mar 30 2019 18:49:57;66.53;67.0;null;70.63;71.19;null;3;61.81
Mar 30 2019 18:49:59;66.53;67.0;null;70.66;71.19;null;9;61.81
Mar 30 2019 18:50:57;66.54;67.0;null;71.49;71.09;null;0;61.81
Mar 30 2019 18:52:58;66.5;67.0;null;72.39;70.55;null;0;61.92
Mar 30 2019 18:54:58;66.51;67.0;null;71.93;70.03;null;0;62.04
Mar 30 2019 18:56:59;66.52;67.0;null;71.24;70.62;null;0;62.04
Mar 30 2019 18:59:00;66.52;67.0;null;70.68;70.98;null;0;62.15
Mar 30 2019 19:01:01;66.53;67.0;null;70.25;70.81;null;0;62.15
Mar 30 2019 19:03:02;66.53;67.0;null;69.91;70.67;null;0;62.15
Mar 30 2019 19:05:02;66.53;67.0;null;69.68;70.47;null;0;62.15
Mar 30 2019 19:07:03;66.53;67.0;null;69.45;70.3;null;0;62.04
Mar 30 2019 19:08:03;66.53;67.0;null;69.35;70.35;null;3;62.04
Mar 30 2019 19:10:04;66.53;67.0;null;70.02;70.56;null;3;62.04
Mar 30 2019 19:10:05;66.53;67.0;null;70.05;70.56;null;9;62.04
Mar 30 2019 19:11:04;66.54;67.0;null;70.96;70.66;null;0;62.04
Mar 30 2019 19:13:05;66.53;67.0;null;72.03;70.76;null;0;61.92
Mar 30 2019 19:15:05;66.53;67.0;null;71.62;70.84;null;0;61.92
Mar 30 2019 19:17:06;66.53;67.0;null;71.04;71.1;null;0;61.81
Mar 30 2019 19:19:07;66.53;67.0;null;70.52;71.24;null;0;61.81
Mar 30 2019 19:20:27;66.53;67.0;null;70.25;71.25;null;3;61.81
Mar 30 2019 19:22:20;66.54;67.0;null;70.75;71.22;null;9;61.7
Mar 30 2019 19:23:28;66.54;67.0;null;71.72;71.17;null;0;61.7
Mar 30 2019 19:25:29;66.53;67.0;null;72.72;71.17;null;0;61.59
Mar 30 2019 19:27:29;66.53;67.0;null;72.22;71.24;null;0;61.59
Mar 30 2019 19:29:30;66.53;67.0;null;71.55;71.35;null;0;61.59
Mar 30 2019 19:31:31;66.54;67.0;null;71.04;71.45;null;0;61.47
Mar 30 2019 19:33:32;66.53;67.0;null;70.59;71.5;null;0;61.47
Mar 30 2019 19:33:56;66.53;67.0;null;70.51;71.52;null;3;61.47
Mar 30 2019 19:35:51;66.54;67.0;null;71.04;71.52;null;9;61.36
Mar 30 2019 19:36:56;66.54;67.0;null;72.01;71.52;null;0;61.36
Mar 30 2019 19:38:57;66.54;67.0;null;72.97;71.56;null;0;61.36
Mar 30 2019 19:40:58;66.53;67.0;null;72.51;71.59;null;0;61.36
Mar 30 2019 19:42:59;66.53;67.0;null;71.85;71.67;null;0;61.36
Mar 30 2019 19:44:59;66.53;67.0;null;71.29;71.79;null;0;61.25
Mar 30 2019 19:47:00;66.53;67.0;null;70.88;71.77;null;0;61.36
Mar 30 2019 19:47:29;66.53;67.0;null;70.77;71.78;null;3;61.25
Mar 30 2019 19:49:23;66.53;67.0;null;71.25;71.73;null;9;61.36
Mar 30 2019 19:50:30;66.54;67.0;null;72.23;71.72;null;0;61.36
Mar 30 2019 19:52:31;66.53;67.0;null;73.17;71.74;null;0;61.36
Mar 30 2019 19:54:32;66.53;67.0;null;72.72;71.79;null;0;61.36
Mar 30 2019 19:56:32;66.53;67.0;null;72.06;71.93;null;0;61.47
Mar 30 2019 19:58:33;66.54;67.0;null;71.5;72.01;null;0;61.47
Mar 30 2019 20:00:34;66.53;67.0;null;71.04;71.93;null;0;61.59
Mar 30 2019 20:01:27;66.53;67.0;null;70.9;71.9;null;3;61.7
Mar 30 2019 20:03:20;66.53;67.0;null;71.41;71.87;null;9;61.81
Mar 30 2019 20:04:28;66.54;67.0;null;72.4;71.9;null;0;61.81
Mar 30 2019 20:06:28;66.53;67.0;null;73.4;71.98;null;0;61.92
Mar 30 2019 20:08:29;66.53;67.0;null;72.88;71.99;null;0;61.92
Mar 30 2019 20:10:30;66.53;67.0;null;72.19;72.05;null;0;61.92
Mar 30 2019 20:12:31;66.53;67.0;null;71.66;72.1;null;0;61.92
Mar 30 2019 20:14:31;66.53;67.0;null;71.19;72.12;null;0;61.92
Mar 30 2019 20:14:56;66.53;67.0;null;71.13;72.14;null;3;61.92
Mar 30 2019 20:16:52;66.54;67.0;null;71.64;72.14;null;9;61.81
Mar 30 2019 20:17:57;66.54;67.0;null;72.61;72.14;null;0;61.81
Mar 30 2019 20:19:58;66.54;67.0;null;73.51;72.17;null;0;61.81
Mar 30 2019 20:21:59;66.54;67.0;null;73.08;72.18;null;0;61.81
Mar 30 2019 20:23:59;66.54;67.0;null;72.42;72.22;null;0;61.7
Mar 30 2019 20:26:00;66.54;67.0;null;71.87;72.23;null;0;61.7
Mar 30 2019 20:28:01;66.54;67.0;null;71.42;72.29;null;0;61.7
Mar 30 2019 20:28:37;66.54;67.0;null;71.3;72.3;null;3;61.7
Mar 30 2019 20:30:33;66.54;67.0;null;71.82;72.3;null;9;61.59
Mar 30 2019 20:31:38;66.54;67.0;null;72.77;72.3;null;0;61.59
Mar 30 2019 20:33:39;66.54;67.0;null;73.73;72.33;null;0;61.59
Mar 30 2019 20:35:39;66.54;67.0;null;73.27;72.37;null;0;61.59
Mar 30 2019 20:37:40;66.54;67.0;null;72.59;72.41;null;0;61.47
Mar 30 2019 20:39:41;66.54;67.0;null;72.04;72.45;null;0;61.47
Mar 30 2019 20:41:42;66.54;67.0;null;71.6;72.49;null;0;61.47
Mar 30 2019 20:42:09;66.54;67.0;null;71.5;72.51;null;3;61.47
Mar 30 2019 20:44:05;66.54;67.0;null;72.01;72.51;null;9;61.36
Mar 30 2019 20:45:10;66.54;67.0;null;72.92;72.51;null;0;61.36
Mar 30 2019 20:47:10;66.54;67.0;null;73.94;72.54;null;0;61.36
Mar 30 2019 20:49:11;66.54;67.0;null;73.44;72.58;null;0;61.36
Mar 30 2019 20:51:12;66.54;67.0;null;72.76;72.62;null;0;61.36
Mar 30 2019 20:53:12;66.54;67.0;null;72.2;72.66;null;0;61.47
Mar 30 2019 20:55:13;66.54;67.0;null;71.79;72.7;null;0;61.59
Mar 30 2019 20:55:43;66.54;67.0;null;71.69;72.7;null;3;61.59
Mar 30 2019 20:57:41;66.54;67.0;null;72.2;72.7;null;9;61.81
Mar 30 2019 20:58:44;66.55;67.0;null;73.11;72.7;null;0;61.81
Mar 30 2019 21:00:45;66.54;67.0;null;74.07;72.67;null;0;61.92
Mar 30 2019 21:02:46;66.54;67.0;null;73.56;72.63;null;0;62.04
Mar 30 2019 21:04:46;66.54;67.0;null;72.9;72.78;null;0;62.04
Mar 30 2019 21:06:47;66.55;67.0;null;72.33;72.95;null;0;62.04
Mar 30 2019 21:08:40;66.55;67.0;null;71.91;72.92;null;3;62.04
Mar 30 2019 21:10:28;66.65;67.0;null;72.29;72.75;null;9;62.04
Mar 30 2019 21:11:41;66.65;67.0;null;73.31;72.53;null;0;62.04
Mar 30 2019 21:13:42;66.62;67.0;null;74.28;71.06;null;0;61.92
Mar 30 2019 21:15:42;66.64;67.0;null;73.77;69.68;null;0;61.92
Mar 30 2019 21:17:43;66.65;67.0;null;73.1;70.22;null;0;61.92
Mar 30 2019 21:19:44;66.65;67.0;null;72.57;70.94;null;0;61.81
Mar 30 2019 21:21:45;66.65;67.0;null;72.13;71.17;null;0;61.81
Mar 30 2019 21:23:45;66.65;67.0;null;71.77;71.42;null;0;61.81
Mar 30 2019 21:25:46;66.65;67.0;null;71.48;71.69;null;0;61.7
Mar 30 2019 21:27:47;66.65;67.0;null;71.25;71.93;null;0;61.7
Mar 30 2019 21:29:38;66.65;67.0;null;71.04;72.04;null;3;61.7
Mar 30 2019 21:31:30;66.65;67.0;null;71.58;72.06;null;9;61.7
Mar 30 2019 21:32:38;66.65;67.0;null;72.6;72.08;null;0;61.59
Mar 30 2019 21:34:39;66.65;67.0;null;73.71;72.13;null;0;61.59
Mar 30 2019 21:36:40;66.65;67.0;null;73.29;72.15;null;0;61.47
Mar 30 2019 21:38:41;66.65;67.0;null;72.67;72.18;null;0;61.47
Mar 30 2019 21:40:41;66.65;67.0;null;72.17;72.21;null;0;61.36
Mar 30 2019 21:42:42;66.65;67.0;null;71.76;72.24;null;0;61.36
Mar 30 2019 21:44:43;66.66;67.0;null;71.49;72.27;null;0;61.36
Mar 30 2019 21:45:52;66.66;67.0;null;71.29;72.3;null;3;61.36
Mar 30 2019 21:47:42;66.75;67.0;null;71.79;72.25;null;9;61.36
Mar 30 2019 21:48:53;66.76;67.0;null;72.81;71.9;null;0;61.36
Mar 30 2019 21:50:54;66.75;67.0;null;73.85;70.32;null;0;61.47
Mar 30 2019 21:52:54;66.76;67.0;null;73.48;68.88;null;0;61.59
Mar 30 2019 21:54:55;66.76;67.0;null;72.84;69.2;null;0;61.7
Mar 30 2019 21:56:56;66.76;67.0;null;72.29;69.99;null;0;61.81
Mar 30 2019 21:58:57;66.76;67.0;null;71.92;70.61;null;0;61.92
Mar 30 2019 22:00:57;66.76;67.0;null;71.59;71.0;null;0;61.92
Mar 30 2019 22:02:58;66.76;67.0;null;71.32;71.25;null;0;62.04
Mar 30 2019 22:04:59;66.76;67.0;null;71.09;71.36;null;0;61.92
Mar 30 2019 22:06:59;66.76;67.0;null;70.92;71.39;null;0;62.04
Mar 30 2019 22:09:00;66.76;67.0;null;70.74;71.45;null;0;61.92
Mar 30 2019 22:11:01;66.77;67.0;null;70.59;71.46;null;0;61.92
Mar 30 2019 22:12:11;66.77;67.0;null;70.47;71.48;null;3;61.92
Mar 30 2019 22:13:53;66.86;67.0;null;71.02;71.46;null;9;61.92
Mar 30 2019 22:15:11;66.87;67.0;null;72.22;71.19;null;0;61.92
Mar 30 2019 22:17:12;66.85;67.0;null;73.38;69.63;null;0;61.81
Mar 30 2019 22:19:13;66.87;67.0;null;72.99;68.2;null;0;61.81
Mar 30 2019 22:21:14;66.88;67.0;null;72.41;68.56;null;0;61.7
Mar 30 2019 22:23:14;66.88;67.0;null;71.94;69.17;null;0;61.59
Mar 30 2019 22:25:15;66.88;67.0;null;71.56;69.56;null;0;61.59
Mar 30 2019 22:27:16;66.88;67.0;null;71.26;69.97;null;0;61.59
Mar 30 2019 22:29:17;66.88;67.0;null;71.04;70.28;null;0;61.47
Mar 30 2019 22:31:17;66.88;67.0;null;70.82;70.44;null;0;61.47
Mar 30 2019 22:33:18;66.88;67.0;null;70.7;70.47;null;0;61.36
Mar 30 2019 22:35:19;66.88;67.0;null;70.53;70.52;null;0;61.25
Mar 30 2019 22:37:20;66.88;67.0;null;70.37;70.54;null;0;61.25
Mar 30 2019 22:39:20;66.91;67.0;null;70.25;70.54;null;0;61.25
Mar 30 2019 22:41:21;66.91;67.0;null;70.14;70.27;null;0;61.25
Mar 30 2019 22:43:22;66.96;67.0;null;70.02;69.49;null;0;61.14
Mar 30 2019 22:45:22;66.98;67.0;null;69.96;68.79;null;0;61.14
Mar 30 2019 22:47:23;66.98;67.0;null;69.91;68.14;null;0;61.25
Mar 30 2019 22:49:24;66.99;67.0;null;69.8;67.74;null;0;61.36
Mar 30 2019 22:51:25;66.99;67.0;null;69.69;67.96;null;0;61.36
Mar 30 2019 22:53:25;66.99;67.0;null;69.69;68.54;null;0;61.59
Mar 30 2019 22:55:26;66.99;67.0;null;69.57;69.06;null;0;61.59
Mar 30 2019 22:57:27;66.99;67.0;null;69.57;69.36;null;0;61.7
Mar 30 2019 22:59:28;66.99;67.0;null;69.46;69.48;null;0;61.81
Mar 30 2019 23:01:28;66.99;67.0;null;69.41;69.5;null;0;61.81
Mar 30 2019 23:03:29;66.99;67.0;null;69.35;69.54;null;0;61.81
Mar 30 2019 23:05:30;67.0;67.0;null;69.34;69.54;null;0;61.81
Mar 30 2019 23:07:31;67.03;67.0;null;69.24;69.47;null;0;61.81
Mar 30 2019 23:09:31;67.08;67.0;null;69.24;69.14;null;0;61.81
Mar 30 2019 23:11:32;67.1;67.0;null;69.19;68.09;null;0;61.7
Mar 30 2019 23:12:56;67.1;67.0;null;69.13;67.12;null;4;61.7
Mar 30 2019 23:14:57;67.1;67.0;null;69.13;66.32;null;4;61.7
Mar 30 2019 23:16:58;67.1;67.0;null;68.92;66.52;null;4;61.92
Mar 30 2019 23:17:50;67.1;67.0;null;68.77;66.83;null;0;62.04
Mar 30 2019 23:19:51;67.1;67.0;null;68.11;67.53;null;0;62.38
Mar 30 2019 23:21:51;67.1;67.0;null;67.46;68.01;null;0;62.6
Mar 30 2019 23:23:52;67.1;67.0;null;67.04;68.27;null;0;62.6
Mar 30 2019 23:25:53;67.1;67.0;null;66.88;68.36;null;0;62.49
Mar 30 2019 23:27:54;67.1;67.0;null;66.88;68.37;null;0;62.38
Mar 30 2019 23:29:54;67.1;67.0;null;66.88;68.37;null;0;62.15
Mar 30 2019 23:31:55;67.1;67.0;null;66.88;68.36;null;0;62.04
Mar 30 2019 23:33:56;67.1;67.0;null;66.98;68.34;null;0;61.92
Mar 30 2019 23:35:56;67.11;67.0;null;66.99;68.32;null;0;61.81
Mar 30 2019 23:37:57;67.1;67.0;null;67.1;68.23;null;0;61.59
Mar 30 2019 23:39:58;67.12;67.0;null;67.1;68.01;null;0;61.59
Mar 30 2019 23:41:59;67.14;67.0;null;67.18;67.91;null;0;61.47
Mar 30 2019 23:43:59;67.18;67.0;null;67.21;67.71;null;0;61.47
Mar 30 2019 23:46:00;67.21;67.0;null;66.88;66.95;null;0;61.59
Mar 30 2019 23:48:01;67.21;67.0;null;66.9;65.9;null;0;61.81
Mar 30 2019 23:50:02;67.21;67.0;null;66.99;65.33;null;0;61.92
Mar 30 2019 23:52:03;67.21;67.0;null;67.1;65.42;null;0;62.04
Mar 30 2019 23:54:03;67.21;67.0;null;67.1;65.94;null;0;62.04
Mar 30 2019 23:56:04;67.21;67.0;null;67.21;66.45;null;0;62.04
Mar 30 2019 23:58:05;67.21;67.0;null;67.21;66.76;null;0;62.04
Mar 31 2019 00:00:06;67.21;67.0;null;67.21;66.88;null;0;62.15
Mar 31 2019 00:02:06;67.21;67.0;null;67.26;66.89;null;0;62.15
Mar 31 2019 00:04:07;67.21;67.0;null;67.31;66.85;null;0;62.04
Mar 31 2019 00:06:08;67.21;67.0;null;67.32;66.85;null;0;62.04
Mar 31 2019 00:08:09;67.21;67.0;null;67.32;66.81;null;0;62.04
Mar 31 2019 00:10:09;67.21;67.0;null;67.32;66.78;null;0;61.92
Mar 31 2019 00:12:10;67.21;67.0;null;67.33;66.74;null;0;61.92
Mar 31 2019 00:14:11;67.21;67.0;null;67.43;66.71;null;0;61.81
Mar 31 2019 00:16:12;67.23;67.0;null;67.44;66.67;null;0;61.81
Mar 31 2019 00:18:13;67.25;67.0;null;67.44;66.47;null;0;61.81
Mar 31 2019 00:20:14;67.29;67.0;null;67.44;66.01;null;0;61.7
Mar 31 2019 00:21:46;67.3;67.0;null;67.44;65.42;null;4;61.7
Mar 31 2019 00:23:47;67.32;67.0;null;67.44;64.58;null;4;61.7
Mar 31 2019 00:25:48;67.32;67.0;null;67.22;63.88;null;4;62.04
Mar 31 2019 00:27:48;67.32;67.0;null;66.45;63.72;null;4;62.38
Mar 31 2019 00:28:43;67.32;67.0;null;65.83;63.85;null;0;62.6
Mar 31 2019 00:30:43;67.32;67.0;null;64.3;64.33;null;0;62.94
Mar 31 2019 00:32:44;67.32;67.0;null;63.36;64.84;null;0;63.05
Mar 31 2019 00:34:45;67.32;67.0;null;63.05;65.14;null;0;63.05
Mar 31 2019 00:36:46;67.32;67.0;null;63.13;65.24;null;0;62.82
Mar 31 2019 00:38:46;67.32;67.0;null;63.37;65.27;null;0;62.71
Mar 31 2019 00:40:47;67.32;67.0;null;63.61;65.29;null;0;62.6
Mar 31 2019 00:42:48;67.32;67.0;null;63.86;65.27;null;0;62.49
Mar 31 2019 00:44:48;67.32;67.0;null;64.1;65.18;null;0;62.49
Mar 31 2019 00:46:49;67.32;67.0;null;64.3;65.1;null;0;62.49
